emp_number,surname,user_name,gender,city,job_title,department_name,store_location,division,age,lengthservice,absenthours,business_unit
3961,Rouse,Gilbert,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,42,3,11.24,Stores
3962,Franklin,Gordon,M,Courtenay,Produce Clerk,Produce,Nanaimo,Stores,51,5,76.10,Stores
3963,Wells,Nathanael,M,Richmond,Produce Clerk,Produce,Richmond,Stores,44,5,69.08,Stores
3964,Betts,Gail,F,North Vancouver,Produce Clerk,Produce,North Vancouver,Stores,37,5,45.53,Stores
3965,Koontz,Stephen,M,Sooke,Shelf Stocker,Processed Foods,Victoria,Stores,43,5,92.38,Stores
3966,Bishop,John,M,Powell River,Produce Clerk,Produce,Nanaimo,Stores,46,5,17.74,Stores
3967,Hare,Ruby,F,Canal Flats,Produce Clerk,Produce,Cranbrook,Stores,21,5,0.00,Stores
3968,Gil,Alice,F,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,27,2,0.00,Stores
3969,Watson,Patrick,M,New Westminister,Dairy Person,Dairy,New Westminister,Stores,48,4,39.62,Stores
3970,Lamb,Walter,M,New Westminister,Processed Foods Manager,Processed Foods,New Westminister,Stores,45,3,43.94,Stores
3971,Boyd,Myrtle,F,Duncan,Baker,Bakery,Quesnel,Stores,37,6,24.93,Stores
3972,Davis,Mary,F,Langley,Produce Clerk,Produce,Langley,Stores,29,4,21.02,Stores
3973,Clark,Danny,M,Victoria,Produce Clerk,Produce,Victoria,Stores,54,4,122.55,Stores
3974,Clark,Grover,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,46,5,61.92,Stores
3975,Toland,Antonio,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,60,5,148.28,Stores
3976,Pena,Randall,M,Victoria,Produce Clerk,Produce,Victoria,Stores,40,3,7.62,Stores
3977,Moss,Amanda,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,49,4,115.92,Stores
3978,Rivers,James,M,White Rock,Cashier,Customer Service,White Rock,Stores,48,2,47.75,Stores
3979,Hall,Carol,F,Kelowna,Produce Clerk,Produce,Kelowna,Stores,29,6,16.16,Stores
3980,Harmon,Lillian,F,Prince George,Produce Clerk,Produce,Prince George,Stores,40,6,58.65,Stores
3981,Malloy,Anita,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,29,3,0.00,Stores
3982,Hernandez,James,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42,6,82.52,Stores
3983,Jones,Glenn,M,Penticton,Produce Clerk,Produce,Kelowna,Stores,25,4,0.00,Stores
3984,Hill,Tina,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,31,4,0.00,Stores
3985,Snyder,Rosemary,F,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,61,4,134.59,Stores
3986,Robinson,Travis,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,35,4,0.00,Stores
3987,Williams,Lorena,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,36,6,0.00,Stores
3988,Genova,Janyce,F,Surrey,Produce Clerk,Produce,Surrey,Stores,40,3,44.17,Stores
3989,Wiggins,Angelina,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,28,4,0.00,Stores
3990,Soto,Christian,M,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,32,5,24.87,Stores
3991,Thompson,Evelyn,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,47,5,117.71,Stores
3992,Johnson,Ronny,M,New Westminister,Meat Cutter,Meats,New Westminister,Stores,47,5,82.03,Stores
3993,Sampson,Michael,M,Vernon,Baker,Bakery,Vernon,Stores,38,3,27.05,Stores
3994,Roberts,Pamela,F,Grand Forks,Bakery Manager,Bakery,Grand Forks,Stores,54,5,190.43,Stores
3995,Lynch,Michelle,F,Kitwanga,Baker,Bakery,Terrace,Stores,42,5,44.07,Stores
3996,Lacombe,Eric,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,51,2,115.61,Stores
3997,Norris,Roosevelt,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,37,6,36.84,Stores
3998,Enriquez,Faye,F,Fort St John,Produce Clerk,Produce,Fort St John,Stores,47,4,87.60,Stores
3999,Green,Carolyn,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,32,5,48.22,Stores
4000,Snow,Scott,M,Surrey,Produce Clerk,Produce,Surrey,Stores,46,4,102.22,Stores
4001,Robles,Angela,F,Penticton,Produce Clerk,Produce,Kelowna,Stores,52,5,108.31,Stores
4002,Thomas,Anthony,M,Parksville,Produce Clerk,Produce,Nanaimo,Stores,33,4,0.00,Stores
4003,Jimenez,Derrick,M,Vancouver,Baker,Bakery,Vancouver,Stores,37,5,46.37,Stores
4004,Johnson,Dorothy,F,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,31,3,17.45,Stores
4005,Barber,Dianne,F,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,41,6,79.80,Stores
4006,Howard,Sarah,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,42,4,43.56,Stores
4007,Dodgen,Jeff,M,Rossland,Produce Clerk,Produce,Trail,Stores,40,3,42.22,Stores
4008,Bentley,Kenneth,M,Salmon Arm,Baker,Bakery,Kamloops,Stores,42,7,98.67,Stores
4009,McGeehan,Kevin,M,Port Mcneill,Produce Clerk,Produce,Nanaimo,Stores,47,4,42.75,Stores
4010,Shaw,Rolando,M,Langley,Produce Clerk,Produce,Langley,Stores,48,1,51.40,Stores
4011,Buscher,Jennifer,F,Rock Creek,Produce Clerk,Produce,Kelowna,Stores,66,5,197.32,Stores
4012,Salazar,Jonathan,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,48,7,61.75,Stores
4013,Williams,Evan,M,Vancouver,Baker,Bakery,Vancouver,Stores,36,3,32.42,Stores
4014,Mullane,Helen,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,29,3,0.00,Stores
4015,Vaughan,William,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,44,6,19.24,Stores
4016,Finlayson,Howard,M,Prince George,Produce Clerk,Produce,Prince George,Stores,34,6,9.63,Stores
4017,Gowen,John,M,Vancouver,Baker,Bakery,Vancouver,Stores,46,6,96.50,Stores
4018,Headley,Belle,F,Whistler,Produce Clerk,Produce,Squamish,Stores,39,6,0.00,Stores
4019,Canty,Donna,F,Duncan,Baker,Bakery,Quesnel,Stores,54,5,139.50,Stores
4020,Pier,Guadalupe,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,39,4,53.86,Stores
4021,Trudeau,Casey,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,34,5,10.32,Stores
4022,Williams,Harold,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,47,3,20.52,Stores
4023,Raynor,Manuel,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,39,5,70.97,Stores
4024,Cotton,Richard,M,Richmond,Produce Clerk,Produce,Richmond,Stores,36,4,0.00,Stores
4025,Kujawski,Cherie,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45,2,85.30,Stores
4026,Lopez,Vicki,F,Vancouver,Baker,Bakery,Vancouver,Stores,42,4,29.05,Stores
4027,Kuehn,Scott,M,Nelson,Produce Clerk,Produce,Nelson,Stores,29,3,0.00,Stores
4028,Rochon,Heather,F,Surrey,Produce Clerk,Produce,Surrey,Stores,20,6,0.00,Stores
4029,Johnson,Randolph,M,Vancouver,Baker,Bakery,Vancouver,Stores,50,4,61.14,Stores
4030,Masse,Shirley,F,Surrey,Produce Clerk,Produce,Surrey,Stores,46,2,97.12,Stores
4031,Scott,Paul,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,38,4,0.00,Stores
4032,Rice,Christopher,M,Richmond,Produce Clerk,Produce,Richmond,Stores,39,3,23.81,Stores
4033,Rhoads,Adam,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,66,3,146.93,Stores
4034,Brooks,Rodolfo,M,Vancouver,Baker,Bakery,Vancouver,Stores,49,6,71.75,Stores
4035,Rooks,Alfred,M,Kamloops,Baker,Bakery,Kamloops,Stores,32,3,1.37,Stores
4036,Mead,Kenneth,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,40,3,30.85,Stores
4037,Gauthier,Jeffrey,M,Vancouver,Baker,Bakery,Vancouver,Stores,41,7,74.34,Stores
4038,Chaffin,Warren,M,Fulford Harbour,Shelf Stocker,Processed Foods,Victoria,Stores,29,4,0.00,Stores
4039,Cobb,Susan,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,31,4,11.72,Stores
4040,Toledo,Catherine,F,Vancouver,Baker,Bakery,Vancouver,Stores,70,6,241.73,Stores
4041,Gilmore,Larry,M,Port Hardy,Produce Clerk,Produce,Nanaimo,Stores,42,4,20.03,Stores
4042,McGeehan,Jeremy,M,Nelson,Meat Cutter,Meats,Nelson,Stores,41,4,43.27,Stores
4043,Raines,Russel,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,26,4,0.00,Stores
4044,Hannigan,David,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,51,5,57.64,Stores
4045,Bozeman,John,M,Vancouver,Baker,Bakery,Vancouver,Stores,51,4,72.89,Stores
4046,Quick,Pamela,F,Hedley,Baker,Bakery,Princeton,Stores,27,2,0.00,Stores
4047,Fulp,Scott,M,Langley,Produce Clerk,Produce,Langley,Stores,48,5,79.17,Stores
4048,Hodge,Marcus,M,Campbell River,Produce Clerk,Produce,Nanaimo,Stores,36,8,48.45,Stores
4049,Homan,Susan,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43,4,16.78,Stores
4050,West,Brian,M,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,63,4,166.59,Stores
4051,Cole,Chad,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,36,4,21.87,Stores
4052,Ohare,Frank,M,Lakeview Heights,Produce Clerk,Produce,Kelowna,Stores,49,3,93.89,Stores
4053,Wright,Justin,M,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,28,5,0.00,Stores
4054,Wetter,Lillian,F,Bamfield,Shelf Stocker,Processed Foods,Victoria,Stores,32,7,46.49,Stores
4055,Barton,Charles,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,52,6,84.84,Stores
4056,Stark,Robert,M,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,27,5,0.00,Stores
4057,Moorman,Charlie,F,Duncan,Meat Cutter,Meats,Quesnel,Stores,38,5,9.41,Stores
4058,Keith,Gerald,M,Sidney,Produce Clerk,Produce,Victoria,Stores,56,3,105.93,Stores
4059,Miller,Deborah,F,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,43,0,96.05,Stores
4060,Williams,Sandra,F,Fort St James,Produce Clerk,Produce,Prince George,Stores,38,7,71.98,Stores
4061,McCall,Mark,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,45,2,75.83,Stores
4062,Duda,Paul,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,32,6,14.11,Stores
4063,Luna,Anna,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,41,6,32.71,Stores
4064,Scott,Clyde,M,Winfield,Produce Clerk,Produce,Kelowna,Stores,37,4,49.65,Stores
4065,Salter,Linda,F,Whistler,Produce Clerk,Produce,Squamish,Stores,47,3,11.96,Stores
4066,Mifflin,Frank,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,31,2,42.83,Stores
4067,Crosby,David,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,44,4,46.31,Stores
4068,Lipe,Donald,M,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,60,5,118.54,Stores
4069,Hampton,Cathy,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,50,3,94.42,Stores
4070,Johnson,Virginia,F,Fruitvale,Produce Clerk,Produce,Kelowna,Stores,44,6,56.74,Stores
4071,Bright,Mildred,F,Terrace,Baker,Bakery,Terrace,Stores,46,4,97.85,Stores
4072,Logan,Wayne,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,50,4,99.25,Stores
4073,Brunner,Joel,M,Coquitlam,Produce Clerk,Produce,Nanaimo,Stores,43,6,88.89,Stores
4074,Cullen,Shayla,F,Kamloops,Produce Clerk,Produce,Kamloops,Stores,38,6,54.29,Stores
4075,Allen,Virginia,F,Parksville,Produce Clerk,Produce,Nanaimo,Stores,36,4,27.62,Stores
4076,Creighton,Johanna,F,Vancouver,Baker,Bakery,Vancouver,Stores,43,3,86.89,Stores
4077,Tapia,Billy,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,44,3,85.21,Stores
4078,Ertl,Andrew,M,Tappen,Baker,Bakery,Vernon,Stores,33,8,0.00,Stores
4079,Collins,Irene,F,Vancouver,Baker,Bakery,Vancouver,Stores,48,4,115.89,Stores
4080,Allen,Freddy,M,New Westminister,Meat Cutter,Meats,New Westminister,Stores,37,7,39.06,Stores
4081,Freeman,Robert,M,Mission,Cashier,Customer Service,Burnaby,Stores,47,4,111.09,Stores
4082,Alvarez,Andera,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,22,3,0.00,Stores
4083,Looney,Courtney,M,Vancouver,Baker,Bakery,Vancouver,Stores,44,7,25.60,Stores
4084,Schwarz,Shelby,M,Trail,Produce Clerk,Produce,Trail,Stores,40,4,46.66,Stores
4085,Barajas,Maria,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,53,1,123.43,Stores
4086,Voegele,Gerald,M,Vallican,Produce Clerk,Produce,Trail,Stores,44,6,51.77,Stores
4087,Simmons,Norman,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,49,7,41.57,Stores
4088,Brantley,Pat,F,Vancouver,Baker,Bakery,Vancouver,Stores,35,6,16.53,Stores
4089,Maddux,Donald,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,46,4,61.66,Stores
4090,Turner,Rhonda,F,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,53,5,142.67,Stores
4091,Thetford,Edna,F,Golden,Produce Clerk,Produce,Cranbrook,Stores,46,2,86.67,Stores
4092,Johnson,David,M,Sechelt,Produce Clerk,Produce,West Vancouver,Stores,46,5,74.82,Stores
4093,Lumpkin,Annette,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39,5,71.02,Stores
4094,Murdoch,Alan,M,Surrey,Produce Clerk,Produce,Surrey,Stores,58,4,121.23,Stores
4095,Greene,Donald,M,Richmond,Produce Clerk,Produce,Richmond,Stores,31,5,42.66,Stores
4096,Valentin,Brady,M,Fort St John,Produce Clerk,Produce,Fort St John,Stores,43,3,71.81,Stores
4097,Briggs,Frank,M,Vancouver,Baker,Bakery,Vancouver,Stores,38,7,0.00,Stores
4098,Shaw,Robert,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45,4,68.22,Stores
4099,Lee,Patricia,F,Penticton,Produce Clerk,Produce,Kelowna,Stores,36,6,13.50,Stores
4100,Johannes,Dawn,F,Trail,Produce Clerk,Produce,Trail,Stores,36,3,50.64,Stores
4101,Sharpe,Leslie,F,Prince George,Produce Clerk,Produce,Prince George,Stores,48,4,79.71,Stores
4102,Martinez,Darrell,M,Abbotsford,Meat Cutter,Meats,Abbotsford,Stores,57,5,78.95,Stores
4103,Rowan,Sharon,F,Kelowna,Produce Clerk,Produce,Kelowna,Stores,26,4,0.00,Stores
4104,Terry,Joanne,F,Vancouver,Baker,Bakery,Vancouver,Stores,43,3,108.36,Stores
4105,Lewis,Patricia,F,Surrey,Produce Clerk,Produce,Surrey,Stores,35,5,25.77,Stores
4106,Schultz,Lizzie,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,49,5,105.23,Stores
4107,Laliberte,Cynthia,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,32,4,22.17,Stores
4108,Moffit,Mark,M,Clinton,Produce Clerk,Produce,Kamloops,Stores,32,3,10.37,Stores
4109,Goodwill,Theresa,F,Creston,Produce Clerk,Produce,Cranbrook,Stores,46,4,96.32,Stores
4110,Mangano,Gerald,M,Surrey,Produce Clerk,Produce,Surrey,Stores,44,6,93.29,Stores
4111,Perry,Joseph,M,Lakelse Lake,Produce Clerk,Produce,Terrace,Stores,41,4,62.92,Stores
4112,Norton,Dale,M,Squamish,Produce Clerk,Produce,Squamish,Stores,47,3,29.38,Stores
4113,Bissett,Paul,M,Vancouver,Baker,Bakery,Vancouver,Stores,40,3,50.14,Stores
4114,Smith,Filomena,F,Vancouver,Baker,Bakery,Vancouver,Stores,7,3,0.00,Stores
4115,Bruns,John,M,Fort Nelson,Produce Clerk,Produce,Fort Nelson,Stores,44,6,136.80,Stores
4116,Langley,Barton,M,Richmond,Produce Clerk,Produce,Richmond,Stores,64,4,135.41,Stores
4117,Reid,Karen,F,North Vancouver,Produce Clerk,Produce,North Vancouver,Stores,32,5,0.00,Stores
4118,Grace,David,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,36,7,61.15,Stores
4119,Vasquez,Anita,F,Surrey,Produce Clerk,Produce,Surrey,Stores,45,7,69.63,Stores
4120,Bell,William,M,Langley,Produce Clerk,Produce,Langley,Stores,36,2,53.40,Stores
4121,Spence,Christopher,M,Trail,Produce Clerk,Produce,Trail,Stores,44,6,27.45,Stores
4122,Stepney,Robert,M,Vancouver,Baker,Bakery,Vancouver,Stores,35,7,0.00,Stores
4123,Rackers,Cameron,M,Chetwynd,Produce Clerk,Produce,Prince George,Stores,42,5,38.68,Stores
4124,Johnson,Clarence,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,37,4,29.90,Stores
4125,Vazquez,Leah,F,Victoria,Produce Clerk,Produce,Victoria,Stores,37,6,27.57,Stores
4126,Koenig,Geneva,F,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,47,4,95.68,Stores
4127,Thomas,Steven,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,37,6,76.88,Stores
4128,Bing,Frank,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,34,3,26.90,Stores
4129,Sizemore,Quinn,F,Whistler,Produce Clerk,Produce,Squamish,Stores,56,4,112.88,Stores
4130,Gaunt,Diane,F,Surrey,Produce Clerk,Produce,Surrey,Stores,29,7,12.08,Stores
4131,Hart,Ana,F,Victoria,Produce Clerk,Produce,Victoria,Stores,32,7,19.98,Stores
4132,Armstrong,Kara,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,24,5,0.00,Stores
4133,Moore,Wallace,M,Kamloops,Produce Clerk,Produce,Kamloops,Stores,45,7,72.02,Stores
4134,Morgan,Lois,F,Fort Nelson,Meat Cutter,Meats,Fort Nelson,Stores,40,5,31.08,Stores
4135,Howze,Darin,M,Victoria,Produce Clerk,Produce,Victoria,Stores,32,5,0.00,Stores
4136,Derossett,Janice,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,67,6,226.20,Stores
4137,Savard,Catherine,F,Vancouver,Baker,Bakery,Vancouver,Stores,36,4,48.01,Stores
4138,Marbury,Marie,F,Surrey,Produce Clerk,Produce,Surrey,Stores,29,5,31.79,Stores
4139,McDade,Kim,F,Surrey,Produce Clerk,Produce,Surrey,Stores,32,5,32.37,Stores
4140,Graham,John,M,Ucluelet,Produce Clerk,Produce,Nanaimo,Stores,34,4,45.54,Stores
4141,Thurston,Sharon,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,52,4,121.58,Stores
4142,Peck,Laura,F,Campbell River,Produce Clerk,Produce,Nanaimo,Stores,34,3,52.80,Stores
4143,Gettys,Deborah,F,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,32,4,45.85,Stores
4144,Jones,Sue,F,Vancouver,Baker,Bakery,Vancouver,Stores,45,3,43.85,Stores
4145,Guajardo,Earl,M,Vancouver,Baker,Bakery,Vancouver,Stores,43,6,52.01,Stores
4146,Prokop,Robert,M,Prince George,Produce Clerk,Produce,Prince George,Stores,35,5,0.00,Stores
4147,Barron,Marilyn,F,Enderby,Baker,Bakery,Vernon,Stores,41,1,37.47,Stores
4148,Ahmed,Melody,F,Iskut,Baker,Bakery,Terrace,Stores,33,1,45.08,Stores
4149,Watson,Jordan,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,41,4,14.64,Stores
4150,Hodge,Donald,M,Victoria,Produce Clerk,Produce,Victoria,Stores,38,4,39.04,Stores
4151,Martinez,Veronica,F,Riske Creek,Produce Clerk,Produce,Williams Lake,Stores,45,3,65.15,Stores
4152,Kessler,Toby,M,New Westminister,Customer Service Manager,Customer Service,New Westminister,Stores,33,6,21.54,Stores
4153,Thompson,Juanita,F,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,25,4,0.00,Stores
4154,Buchanan,Eileen,F,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,42,4,64.51,Stores
4155,Bixler,Teresa,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,38,5,32.96,Stores
4156,Isaac,Carlton,M,Barriere,Produce Clerk,Produce,Kamloops,Stores,43,7,86.75,Stores
4157,Schwab,Rudy,M,Surrey,Produce Clerk,Produce,Surrey,Stores,51,4,92.08,Stores
4158,Dolan,Kenneth,M,Bamfield,Produce Clerk,Produce,Victoria,Stores,49,5,87.71,Stores
4159,Smith,Amanda,F,Surrey,Produce Clerk,Produce,Surrey,Stores,54,6,154.19,Stores
4160,Rodriguez,Christy,F,Tofino,Produce Clerk,Produce,Nanaimo,Stores,37,4,54.68,Stores
4161,Whitley,Martin,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,45,3,39.27,Stores
4162,Sabol,Harold,M,Tappen,Produce Clerk,Produce,Vernon,Stores,36,5,0.00,Stores
4163,Mouzon,Charles,M,Surrey,Produce Clerk,Produce,Surrey,Stores,27,5,0.00,Stores
4164,Young,Clarence,M,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,41,4,3.74,Stores
4165,Birdsall,Ronald,M,Port Alberni,Baker,Bakery,Nanaimo,Stores,48,4,97.70,Stores
4166,Earle,Christopher,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,53,6,94.96,Stores
4167,Dunn,William,M,Vancouver,Baker,Bakery,Vancouver,Stores,35,5,0.84,Stores
4168,Rackley,John,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,57,2,166.85,Stores
4169,Spinks,Justin,M,Haney,Baker,Bakery,Haney,Stores,31,3,0.00,Stores
4170,Jenkins,Angela,F,Victoria,Cashier,Customer Service,Victoria,Stores,16,7,0.00,Stores
4171,Brooker,Jamie,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,17,7,0.00,Stores
4172,Barrows,Maureen,F,Prince George,Produce Clerk,Produce,Prince George,Stores,34,6,24.60,Stores
4173,Dagostino,Glen,M,Campbell River,Baker,Bakery,Nanaimo,Stores,42,5,87.94,Stores
4174,Hawn,Lauren,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,27,4,14.70,Stores
4175,Bautista,Earl,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,38,7,42.49,Stores
4176,Gomez,Jason,M,Greenwood,Dairy Person,Dairy,Grand Forks,Stores,47,4,68.65,Stores
4177,Oliver,Doris,F,Prince George,Produce Clerk,Produce,Prince George,Stores,69,5,220.80,Stores
4178,Webb,Alan,M,Richmond,Produce Clerk,Produce,Richmond,Stores,33,5,0.00,Stores
4179,Hake,Chi,M,Langley,Produce Clerk,Produce,Langley,Stores,36,2,58.14,Stores
4180,Luna,Anne,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,40,4,42.56,Stores
4181,Hernandez,Dona,F,Penticton,Produce Clerk,Produce,Kelowna,Stores,42,6,45.63,Stores
4182,Petersen,Barry,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42,3,63.84,Stores
4183,Wescott,Joseph,M,Victoria,Cashier,Customer Service,Victoria,Stores,40,2,42.34,Stores
4184,Curry,Genevieve,F,Prince George,Produce Clerk,Produce,Prince George,Stores,44,4,46.39,Stores
4185,Ferrell,Derrick,M,Langley,Produce Clerk,Produce,Langley,Stores,61,4,98.08,Stores
4186,Covington,Frank,M,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,35,5,7.42,Stores
4187,King,Carol,F,Victoria,Cashier,Customer Service,Victoria,Stores,46,5,94.55,Stores
4188,Marsh,Leslie,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,44,3,133.36,Stores
4189,Drye,Ashley,F,Vancouver,Baker,Bakery,Vancouver,Stores,47,7,70.92,Stores
4190,Joplin,Amanda,F,Victoria,Cashier,Customer Service,Victoria,Stores,31,5,25.60,Stores
4191,Camacho,Luz,F,Richmond,Produce Clerk,Produce,Richmond,Stores,48,4,178.55,Stores
4192,Oram,David,M,Chase,Produce Clerk,Produce,Kamloops,Stores,39,5,45.73,Stores
4193,Willson,Michael,M,Huntingdon,Meat Cutter,Meats,Abbotsford,Stores,52,4,159.15,Stores
4194,Wagaman,Caleb,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,37,2,95.89,Stores
4195,Lipman,Margaret,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,45,6,86.02,Stores
4196,Truong,Jaime,M,Port Alberni,Baker,Bakery,Nanaimo,Stores,45,6,99.43,Stores
4197,Patterson,Natalie,F,Vancouver,Baker,Bakery,Vancouver,Stores,47,3,83.55,Stores
4198,Tyner,Demetrius,M,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,40,5,42.94,Stores
4199,Olson,Albert,M,Montney,Produce Clerk,Produce,Fort St John,Stores,32,3,19.14,Stores
4200,Taylor,Samantha,F,Surrey,Produce Clerk,Produce,Surrey,Stores,49,5,147.69,Stores
4201,Buchanan,Latisha,F,Peachland,Produce Clerk,Produce,Kelowna,Stores,37,5,24.21,Stores
4202,Campos,Cody,M,Cassiar,Baker,Bakery,Terrace,Stores,51,5,72.33,Stores
4203,Ryder,Tracy,M,Princeton,Produce Clerk,Produce,Princeton,Stores,54,6,49.95,Stores
4204,Reynolds,Tristan,M,Vancouver,Baker,Bakery,Vancouver,Stores,56,5,79.80,Stores
4205,Day,Jennifer,F,Vancouver,Baker,Bakery,Vancouver,Stores,43,5,8.40,Stores
4206,Boughton,Ebony,F,Vancouver,Baker,Bakery,Vancouver,Stores,33,4,42.30,Stores
4207,Crisman,Sandra,F,Surrey,Produce Clerk,Produce,Surrey,Stores,66,6,215.03,Stores
4208,Jonas,Gwen,F,Flatrock,Produce Clerk,Produce,Fort St John,Stores,46,4,74.98,Stores
4209,Nord,George,M,Slocan,Produce Clerk,Produce,Trail,Stores,59,4,147.27,Stores
4210,Thomas,Matthew,M,Quesnel,Meat Cutter,Meats,Quesnel,Stores,35,7,29.47,Stores
4211,Chang,Faustino,M,North Vancouver,Produce Clerk,Produce,North Vancouver,Stores,17,5,0.00,Stores
4212,Dawkins,Joe,M,Quesnel,Meat Cutter,Meats,Quesnel,Stores,47,5,113.42,Stores
4213,Buchanan,Olga,F,Surrey,Baker,Bakery,Surrey,Stores,42,3,76.71,Stores
4214,Forshee,Scott,M,Vancouver,Baker,Bakery,Vancouver,Stores,51,3,102.34,Stores
4215,Doctor,Brian,M,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,39,3,32.56,Stores
4216,Jones,Emilie,F,Vancouver,Baker,Bakery,Vancouver,Stores,59,6,160.33,Stores
4217,Fischer,Robert,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,41,3,49.41,Stores
4218,David,Allison,F,Campbell River,Baker,Bakery,Nanaimo,Stores,46,4,85.21,Stores
4219,Lazarus,Wilbur,M,Barriere,Produce Clerk,Produce,Kamloops,Stores,55,7,81.51,Stores
4220,Butler,Ernestina,F,Vancouver,Baker,Bakery,Vancouver,Stores,52,6,116.57,Stores
